ID_NAME_PAIR,NUM_REGISTERED_VOTERS
"('60080', 'ORTONVILLE P-1')",765
"('750025', 'DONNELLY')",157
"('40055', 'BLACKDUCK')",349
"('620180', 'MAPLEWOOD P-06')",1707
"('720040', 'GAYLORD')",1158
"('550116', 'ROCHESTER W1 P11')",1009
"('270105', 'BLOOMINGTON W-3 P-22')",1834
"('110090', 'DEERFIELD TWP')",80
"('690930', 'STURGEON TWP.')",88
"('110280', 'TRELIPE TWP')",131
"('700099', 'ST. LAWRENCE TWP.')",358
"('550104', 'ROCHESTER W1 P5')",1427
"('194430', 'SOUTH ST PAUL P-3')",3032
"('790095', 'MINNEISKA  CITY')",41
"('520135', 'ST PETER W-2 P-2')",1488
"('210175', 'URNESS TWP.')",189
"('200080', 'WASIOJA TWP.')",547
"('270362', 'BROOKLYN PARK W-E P-4O')",1264
"('100025', 'CHANHASSEN P-1B')",2250
"('560100', 'DEER CREEK TWP')",208
"('690585', 'GREENWOOD TWP.')",750
"('660025', 'FARIBAULT P-1')",2141
"('193050', 'LAKEVILLE P-15')",2206
"('730445', 'WAKEFIELD TWP')",1836
"('830075', 'ODIN TWP')",107
"('380080', 'TWO HARBORS W-2')",455
"('20535', 'BLAINE W-3 P-7')",2767
"('180175', 'JENKINS CITY')",222
"('690080', 'BUHL')",583
"('700090', 'PRIOR LAKE P-3')",2653
"('750100', 'SCOTT TOWNSHIP')",83
"('220095', 'KIESTER')",290
"('621130', 'ST. PAUL W-4 P-14')",1399
"('570105', 'SILVERTON TWP')",109
"('310300', 'POMROY TWP')",20
"('400055', 'KILKENNY TWP.')",266
"('520030', 'GRANBY TOWNSHIP')",170
"('120045', 'LEENTHROP TWP')",163
"('191150', 'APPLE VALLEY P-15')",1678
"('230015', 'BEAVER TWP.')",149
"('40185', 'PORT HOPE TWP')",458
"('430075', 'HUTCHINSON CITY P-2')",2529
"('621740', 'WHITE BEAR LAKE W-1 P-1')",2837
"('730320', 'ST CLOUD W3 P7')",1441
"('660035', 'FARIBAULT P-3')",3189
"('600395', 'RUSSIA TWP.')",13
"('270705', 'EDEN PRAIRIE P-04')",1918
"('21515', 'EAST BETHEL P-3')",2208
"('780045', 'MONSON TWP.')",81
"('30030', 'CALLAWAY TWP')",141
"('271905', 'MINNEAPOLIS W-12 P-01')",2501
"('600075', 'CROOKSTON W-3')",606
"('520095', 'NORTH MANKATO P-6')",1510
"('340140', 'REGAL')",25
"('560280', 'MAPLEWOOD TWP')",198
"('550176', 'ROCHESTER W5 P3')",1860
"('730440', 'WAITE PARK P1')",1140
"('272120', 'MINNETONKA W-2 P-A')",1238
"('192750', 'INVER GROVE HTS P-05')",2328
"('500160', 'NEVADA TWP.')",223
"('420170', 'TRACY')",1038
"('40175', ""O'BRIEN TWP"")",29
"('540100', 'MCDONALDSVILLE TWP.')",109
"('850065', 'MINNEISKA')",30
"('180076', 'CROSSLAKE PRECINCT 2')",771
"('191020', 'APPLE VALLEY P-02')",1869
"('690940', 'TOWER P-1')",295
"('100130', 'WACONIA TWP')",806
"('140217', 'MOORHEAD TWP P-2')",2
"('560085', 'DANE PRAIRIE TWP')",628
"('660010', 'CANNON CITY TWP.')",799
"('80100', 'NEW ULM W-3 P-1')",1349
"('210075', 'GARFIELD')",175
"('560255', 'INMAN TWP')",169
"('340025', 'COLFAX TWP.')",375
"('10005', 'AITKIN')",1136
"('870065', 'HAMMER TWP')",119
"('310040', 'BEARVILLE TWP')",131
"('194420', 'SOUTH ST PAUL P-2')",1684
"('650115', 'MARTINSBURG TWP.')",89
"('720010', 'ARLINGTON')",1199
"('600285', 'HUNTSVILLE TWP.')",289
"('670075', 'LUVERNE TWP P1')",152
"('480005', 'BOCK')",40
"('550010', 'CASCADE TWP. P-1')",1622
"('600270', 'HIGDEM TWP.')",60
"('690280', 'DULUTH P-26')",1383
"('310371', 'WELLERS-MCCORMICK PREC 2')",230
"('760005', 'APPLETON')",745
"('271480', 'MINNEAPOLIS W-3 P-05')",1641
"('580110', 'HINCKLEY TWP.')",441
"('100005', 'BENTON TWP')",522
"('40220', 'SOLWAY')",48
"('730250', 'ST ANTHONY')",51
"('200060', 'MANTORVILLE TWP.')",1274
"('270110', 'BLOOMINGTON W-4 P-01')",1506
"('860140', 'OTSEGO P-1A')",5084
"('300030', 'DALBO TWP')",480
"('760125', 'SHIBLE TWP.')",62
"('271245', 'MAPLE GROVE P-12')",1865
"('650015', 'BIRCH COOLEY TWP.')",150
"('271120', 'HOPKINS P-03')",1523
"('600310', 'KNUTE TWP.')",367
"('630045', 'LOUISVILLE TWP.')",106
"('290125', 'ROCKWOOD TWP.')",311
"('420040', 'FAIRVIEW TWP')",240
"('320125', 'ROUND LAKE TWP.')",104
"('120115', 'SPARTA TWP')",498
"('690640', 'HIBBING W-B P-6')",520
"('840015', 'ATHERTON TWP.')",106
"('540110', 'PERLEY')",47
"('420020', 'COON CREEK TWP')",161
"('850190', 'WINONA W-2 P-4')",795
"('200030', 'DODGE CENTER P-1')",1027
"('840145', 'TANBERG TWP.')",59
"('21125', 'COON RAPIDS W-2 P-5')",1622
"('560330', 'OTTO TWP')",388
"('700137', 'SHAKOPEE P-7')",1241
"('10045', 'FLEMING TWP')",259
"('260085', 'NORTH OTTAWA TWP')",35
"('620210', 'MAPLEWOOD P-09')",772
"('270690', 'EDEN PRAIRIE P-01')",1778
"('550178', 'ROCHESTER W5 P4')",1565
"('690245', 'DULUTH P-19')",851
"('50085', 'ST CLOUD W2 P4')",884
"('690650', 'HIBBING W-C P-8')",573
"('150070', 'LA PRAIRIE TWP')",136
"('410030', 'HANSONVILLE TWP')",58
"('830085', 'RIVERDALE TWP')",189
"('370135', 'NASSAU')",42
"('650150', 'PRESTON LAKE TWP.')",146
"('192780', 'INVER GROVE HTS P-08')",2197
"('621060', 'ST. PAUL W-4 P-07')",1858
"('350092', 'KLONDIKE UNORG')",0
"('80005', 'ALBIN TWP')",198
"('310030', 'COHASSET')",1744
"('621700', 'WHITE BEAR TWP P-1')",3294
"('730235', 'ROCKVILLE')",1525
"('870155', 'WERGELAND TWP')",118
"('310101', 'DEER RIVER TWP P-2')",381
"('270585', 'CRYSTAL W-4 P-01')",1750
"('271990', 'MINNEAPOLIS W-13 P-07')",2763
"('390010', '0010 - 1-B BAUDETTE CITY')",309
"('50110', 'SAUK RAPIDS P-3')",1669
"('110260', 'SMOKY HOLLOW TWP')",48
"('690025', 'ARROWHEAD TWP.')",119
"('240210', 'RICELAND TWP.')",287
"('690815', 'MORSE TWP.')",939
"('450275', 'WARREN P-1')",517
"('40110', 'HORNET TWP')",118
"('21720', 'FRIDLEY W-2 P-4')",1510
"('640205', 'WANDA')",55
"('220020', 'BLUE EARTH W-3')",532
"('260095', 'POMME DE TERRE TWP')",101
"('340190', 'WILLMAR W-2 P-1')",807
"('690135', 'CULVER TWP.')",147
"('90110', 'MOOSE LAKE')",977
"('140060', 'FELTON CITY')",89
"('730417', 'SARTELL P-6')",905
"('450115', 'HOLT')",43
"('194260', 'ROSEMOUNT P-6')",1650
"('271900', 'MINNEAPOLIS W-11 P-09')",1328
"('270225', 'BROOKLYN CENTER P-06')",1787
"('90150', 'SKELTON TWP')",271
"('280025', 'CALEDONIA P-2')",962
"('630055', 'PLUMMER')",118
"('271830', 'MINNEAPOLIS W-10 P-06')",2379
"('420165', 'TAUNTON')",70
"('370085', 'LAKE SHORE TWP.')",134
"('260115', 'WENDELL')",106
"('580205', 'ROYALTON TWP.')",700
"('640125', 'REDWOOD FALLS TWP.')",131
"('290075', 'LAKE ALICE TWP.')",53
"('650125', 'MORTON')",234
"('820360', 'WEST LAKELAND TWP.')",2860
"('730419', 'SARTELL P-4')",1666
"('310100', 'DEER RIVER TWP P-1')",0
"('690190', 'DULUTH P-10')",1967
"('290105', 'MANTRAP TWP.')",366
"('250175', 'STANTON TWP.')",740
"('30040', 'CORMORANT TWP')",747
"('70220', 'PLEASANT MOUND TWP')",127
"('870100', 'NORMANIA TWP')",116
"('272475', 'PLYMOUTH W-3 P-16')",2584
"('590030', 'ELMER TWP.')",132
"('180016', 'BRAINERD W-1 P-2')",1168
"('730160', 'MAINE PRAIRIE TWP')",1215
"('670080', 'MAGNOLIA CITY')",75
"('340220', 'WILLMAR W-4 P-1')",750
"('340020', 'BURBANK TWP.')",341
"('21605', 'FRIDLEY W-1 P-1')",1326
"('690170', 'DULUTH P-7')",1848
"('540130', 'SHELLY TWP.')",50
"('430135', 'STEWART CITY')",266
"('820435', 'WOODBURY P-13A')",2520
"('22205', 'LINO LAKES P-1')",1288
"('580221', 'STURGEON LAKE P-1')",228
"('670040', 'JASPER')",26
"('690765', 'KUGLER TWP.')",114
"('520070', 'NORTH MANKATO P-1')",1235
"('272365', 'ORONO P-3A')",1295
"('271890', 'MINNEAPOLIS W-11 P-07')",2268
"('270640', 'DAYTON P-01')",676
"('570085', 'ROCKSBURY TWP EAST')",337
"('470050', 'DASSEL')",814
"('170120', 'WESTBROOK')",407
"('272860', 'ST LOUIS PARK W-4 P-15')",1852
"('670060', 'LUVERNE W-1 NW')",335
"('450110', 'GRYGLA')",95
"('550013', 'CASCADE TWP. P-4')",0
"('510090', 'LAKE WILSON')",149
"('30175', 'ROUND LAKE TWP')",97
"('120030', 'GRANITE FALLS TWP P-1')",150
"('660155', 'WHEELING TWP.')",365
"('820430', 'WOODBURY P-12')",2929
"('21915', 'HAM LAKE P-3A')",1908
"('160005', 'COLVILL PREC 3')",192
"('691155', 'UNORG. PRCT. 17')",171
"('690440', 'ELLSBURG TWP.')",138
"('730085', 'FAIR HAVEN TWP')",969
"('271345', 'MEDICINE LAKE P-01')",255
"('80125', 'PRAIRIEVILLE TWP')",177
"('710120', 'BIG LAKE TWP P2')",1440
"('40300', 'WOODROW TWP')",46
"('310074', 'CALUMET')",179
"('650120', 'MELVILLE TWP.')",121
"('10060', 'HAZELTON TWP')",574
"('22310', 'LINWOOD P-2')",1271
"('340130', 'PRINSBURG')",356
"('271540', 'MINNEAPOLIS W-4 P-08')",2226
"('220150', 'WALTERS')",32
"('170090', 'ROSEHILL TWP')",87
"('750050', 'HANCOCK')",390
"('450065', 'EAGLE POINT TWP.')",6
"('20830', 'COLUMBIA HEIGHTS P-6')",1155
"('110060', 'BULL MOOSE TWP')",62
"('750040', 'EVERGLADE TWP.')",71
"('110100', 'FAIRVIEW TWP')",590
"('320045', 'HERON LAKE')",324
"('600175', 'EUCLID TWP.')",75
"('730145', 'LE SAUK TWP')",999
"('90050', 'CLOQUET W-3')",1322
"('272290', 'NEW HOPE P-01')",1128
"('560265', 'LEAF MOUNTAIN TWP')",196
"('770070', 'GERMANIA TWP')",208
"('310235', 'LIBERTY PREC')",34
"('550230', 'VIOLA TWP.')",379
"('400030', 'ELYSIAN TWP.')",687
"('550025', 'DOVER TWP.')",241
"('790125', 'PLAINVIEW P-2')",864
"('370160', 'WALTER TWP.')",94
"('410075', 'MARBLE TWP')",92
"('193070', 'LAKEVILLE P-17')",2496
"('570155', 'THIEF RIVER FALLS (3B)')",443
"('194970', 'WEST ST PAUL W-3 P-1')",1757
"('550194', 'ROCHESTER W6 P1')",1958
"('410040', 'HENDRICKS TWP')",146
"('460110', 'GALENA TWP.')",144
"('271125', 'HOPKINS P-04')",1655
"('620120', 'LITTLE CANADA P-3')",1591
"('360120', 'RANIER P-E')",132
"('40140', 'LEE TWP')",20
"('700157', 'SHAKOPEE P-12B')",66
"('170045', 'GERMANTOWN TWP P-1')",70
"('180290', 'WOLFORD TWP')",251
"('650090', 'HAWK CREEK TWP.')",148
"('230135', 'PREBLE TWP.')",122
"('100030', 'CHANHASSEN P-2A')",1575
"('110135', 'KEGO TWP')",400
"('860020', 'BUFFALO P-1')",4089
"('620400', 'NORTH ST. PAUL P-2')",1582
"('21505', 'EAST BETHEL P-1')",2407
"('271520', 'MINNEAPOLIS W-4 P-04')",2485
"('760135', 'SWENODA TWP.')",86
"('600440', 'VINELAND TWP.')",59
"('660065', 'MORRISTOWN')",589
"('20205', 'BETHEL P-1')",282
"('550152', 'ROCHESTER W3 P7')",2090
"('690880', 'PIKE TWP.')",270
"('650080', 'FLORA TWP.')",135
"('370130', 'MEHURIN TWP.')",41
"('560295', 'NIDAROS TWP')",252
"('21930', 'HAM LAKE P-6A')",1635
"('580030', 'BREMEN TWP.')",152
"('691135', 'WHITE TWP. P-2')",485
"('272095', 'MINNETONKA W-1 P-B')",1336
"('240061', 'ALBERT LEA TWP. P-2')",10
"('50105', 'SAUK RAPIDS P-2')",1298
"('840040', 'BRECKENRIDGE P-3')",415
"('870115', 'PORTER')",107
"('194410', 'SOUTH ST PAUL P-1')",2667
"('450245', 'VALLEY TWP.')",78
"('560025', 'BLOWERS TWP')",158
"('260060', 'LAWRENCE TWP')",55
"('110235', 'REMER TWP')",128
"('600165', 'ERSKINE')",233
"('621620', 'SHOREVIEW P-4')",2646
"('590105', 'RUTHTON')",122
"('310338', 'TACONITE P-2')",116
"('270025', 'BLOOMINGTON W-1 P-12')",2067
"('740020', 'BLOOMING PRAIRIE TWP.')",279
"('260030', 'ELK LAKE TWP')",211
"('270330', 'BROOKLYN PARK W-C P-7')",2130
"('860031', 'BUFFALO P-4')",81
"('280035', 'CROOKED CREEK TWP.')",163
"('192950', 'LAKEVILLE P-05')",2062
"('580085', 'FINLAYSON')",163
"('220005', 'BARBER TWP.')",151
"('60030', 'BROWNS VALLEY TWP')",79
"('240220', 'TWIN LAKES')",69
"('550126', 'ROCHESTER W2 P3')",1400
"('710095', 'ST CLOUD W2 P6')",892
"('600220', 'GARDEN TWP.')",119
"('820395', 'WOODBURY P-05')",2685
"('10195', 'TURNER TWP')",120
"('570100', 'SANDERS TWP')",190
"('550140', 'ROCHESTER W3 P1')",1269
"('271110', 'HOPKINS P-01')",1468
"('670100', 'ROSE DELL TWP')",103
"('191720', 'EAGAN P-02')",2902
"('600335', 'MCINTOSH')",324
"('191090', 'APPLE VALLEY P-09')",2124
"('621540', 'ST. PAUL W-7 P-12')",2564
"('20420', 'BLAINE W-2 P-3')",1355
"('560080', 'DALTON')",152
"('470135', 'MANANNAH TWP.')",287
"('690805', 'MIDWAY TWP.')",931
"('860156', 'ST MICHAEL P-1B')",5882
"('271115', 'HOPKINS P-02')",2140
"('700156', 'SHAKOPEE P-12A')",1759
"('550055', 'HIGH FOREST TWP.')",687
"('690155', 'DULUTH P-4')",1618
"('870025', 'ECHO')",143
"('560320', 'OTTERTAIL')",411
"('20105', 'ANOKA P-1')",1067
"('272100', 'MINNETONKA W-1 P-C')",1532
"('840072', 'DORAN CITY')",19
"('160060', 'PIKE LAKE PREC 9')",142
"('620890', 'ST. PAUL W-3 P-06')",2136
"('691130', 'WHITE TWP. P-1')",1017
"('740085', 'OWATONNA W-2 P-1')",1315
"('110175', 'MAY TWP')",541
"('270715', 'EDEN PRAIRIE P-06')",1819
"('191370', 'BURNSVILLE P-17')",1679
"('590045', 'GRAY TWP.')",147
"('270130', 'BLOOMINGTON W-4 P-06')",2007
"('110020', 'BECKER TWP')",288
"('620420', 'NORTH ST. PAUL P-4')",1727
"('192730', 'INVER GROVE HTS P-03')",2498
"('580070', 'DANFORTH TWP.')",51
"('140120', 'HITTERDAL CITY')",122
"('21615', 'FRIDLEY W-1 P-3')",1502
"('272145', 'MINNETONKA W-3 P-A')",1333
"('380025', 'CRYSTAL BAY P-1')",272
"('310330', 'SQUAW LAKE')",38
"('180125', 'FIFTY LAKES CITY')",354
"('621760', 'WHITE BEAR LAKE W-3 P-1')",2561
"('30125', 'LAKE EUNICE TWP')",1036
"('621040', 'ST. PAUL W-4 P-05')",1339
"('110265', 'SYLVAN TWP')",1643
"('271670', 'MINNEAPOLIS W-7 P-06')",3111
"('180280', 'TIMOTHY TWP')",107
"('800105', 'WADENA P-2')",566
"('550114', 'ROCHESTER W1 P10')",539
"('80010', 'BASHAW TWP')",143
"('271645', 'MINNEAPOLIS W-7 P-01C')",1023
"('660085', 'NORTHFIELD W-1 P-2')",2281
"('40105', 'HINES TWP')",425
"('620370', 'NORTH OAKS P-1')",1829
"('870005', 'BURTON TWP')",92
"('30235', 'WOLF LAKE')",38
"('490235', 'SWANVILLE')",188
"('700135', 'SHAKOPEE P-5')",1368
"('290025', 'CLOVER TWP.')",113
"('220065', 'ELMORE')",281
"('180020', 'BRAINERD W-2 P-1')",920
"('280015', 'BROWNSVILLE TWP.')",288
"('271430', 'MINNEAPOLIS W-2 P-05')",2336
"('560365', 'PERHAM TWP')",638
"('700116', 'SAVAGE P-7')",1720
"('370040', 'CERRO GORDO TWP.')",119
"('690255', 'DULUTH P-21')",1180
"('600180', 'FAIRFAX TWP.')",91
"('690530', 'FLOODWOOD TWP. P-2')",152
"('820420', 'WOODBURY P-10')",3024
"('690855', 'NORTHLAND TWP.')",133
"('550045', 'FARMINGTON TWP.')",278
"('520145', 'WEST NEWTON TOWNSHIP')",273
"('780070', 'TINTAH')",34
"('400105', 'NEW PRAGUE')",1803
"('600055', 'CLIMAX')",118
"('690285', 'DULUTH P-27')",1200
"('272805', 'ST LOUIS PARK W-1 P-04')",1049
"('800045', 'MENAHGA')",761
"('860155', 'ST MICHAEL P-1A')",4331
"('272245', 'MINNETRISTA P-2A')",521
"('30015', 'AUDUBON TWP')",387
"('40160', 'MOOSE LAKE TWP')",140
"('340035', 'EAST LAKE LILLIAN TWP')",115
"('620090', 'LAUDERDALE P-1')",1357
"('271435', 'MINNEAPOLIS W-2 P-06')",1150
"('820070', 'COTTAGE GROVE P-07')",2190
"('830015', 'BUTTERFIELD')",227
"('370080', 'LAC QUI PARLE TWP.')",122
"('691050', 'VIRGINIA P-3')",796
"('460065', 'FAIRMONT W-3 P-1')",576
"('470115', 'LITCHFIELD W-3')",678
"('290052', 'HART LAKE TWP. P-2')",61
"('690810', 'MORCOM TWP.')",54
"('670065', 'LUVERNE W-2 SE')",755
"('270900', 'EDINA P-10C')",1379
"('430100', 'LESTER PRAIRIE CITY')",981
"('150075', 'LEON TWP')",231
"('590080', 'PIPESTONE PRECINCT 2')",1221
"('170065', 'LAKESIDE TWP')",171
"('660075', 'NERSTRAND')",155
"('70050', 'GOOD THUNDER')",331
"('621160', 'ST. PAUL W-5 P-01')",2003
"('780095', 'WINDSOR TWP.')",40
"('110310', 'WILKINSON TWP')",220
"('271445', 'MINNEAPOLIS W-2 P-08')",2592
"('590125', 'WOODSTOCK')",53
"('860165', 'SOUTH HAVEN')",88
"('850240', 'WISCOY TWP.')",226
"('820210', 'MARINE ON ST. CROIX')",554
"('850185', 'WINONA W-2 P-3')",912
"('660005', 'BRIDGEWATER TWP.')",1289
"('640015', 'CHARLESTOWN TWP.')",112
"('194230', 'ROSEMOUNT P-3')",2479
"('310260', 'MCLEOD PREC')",389
"('271840', 'MINNEAPOLIS W-10 P-08')",1499
"('230065', 'FORESTVILLE TWP.')",232
"('690290', 'DULUTH P-28')",751
"('580050', 'BRUNO TWP.')",92
"('320135', 'WEIMER TWP.')",105
"('40290', 'WASKISH TWP')",82
"('730230', 'RICHMOND')",856
"('490115', 'LEIGH TOWNSHIP')",133
"('170115', 'STORDEN TWP')",110
"('220050', 'DELAVAN TWP.')",181
"('320090', 'LAKEFIELD P-1')",460
"('820020', 'AFTON W-4 P-1')",539
"('272165', 'MINNETONKA W-3 P-E')",1297
"('690600', 'HERMANTOWN P-2')",1631
"('700025', 'CREDIT RIVER TWP.')",3622
"('271501', 'MINNEAPOLIS W-3 P-10')",1008
"('180295', 'RED PRECINCT')",1166
"('50112', 'SAUK RAPIDS P-5')",1899
"('260035', 'ERDAHL TWP')",264
"('550198', 'ROCHESTER W6 P3')",1216
"('370075', 'HANTHO TWP.')",74
"('380060', 'SILVER CREEK')",810
"('620430', 'ROSEVILLE P-01')",2243
"('350070', 'HILL TWP')",13
"('200032', 'DODGE CENTER P-2')",339
"('80150', 'SPRINGFIELD W-2')",581
"('740100', 'OWATONNA W-3 P-1')",1133
"('700091', 'PRIOR LAKE P-4')",2699
"('230110', 'NEWBURG TWP.')",200
"('191055', 'APPLE VALLEY P-5B')",2796
"('530120', 'RUSHMORE')",207
"('440095', 'WAUBUN')",198
"('500105', 'FRANKFORD TWP.')",247
"('400087', 'MANKATO')",0
"('790165', 'ZUMBRO TWP.')",491
"('650055', 'CROOKS TWP.')",121
"('210090', 'IDA TWP.')",957
"('272410', 'PLYMOUTH W-1 P-03')",1460
"('272600', 'RICHFIELD W-2 P-07')",1805
"('850090', 'PLEASANT HILL TWP')",317
"('272795', 'ST LOUIS PARK W-1 P-02')",3036
"('620900', 'ST. PAUL W-3 P-07')",1336
"('560440', 'VINING')",40
"('790080', 'MAZEPPA CITY')",488
"('130005', 'AMADOR TWP')",547
"('540125', 'SHELLY')",102
"('193030', 'LAKEVILLE P-13')",1979
"('620300', 'MOUNDS VIEW P-2')",1438
"('21110', 'COON RAPIDS W-2 P-2')",1243
"('271955', 'MINNEAPOLIS W-12 P-11')",1579
"('870050', 'GRANITE FALLS W-1')",1135
"('271865', 'MINNEAPOLIS W-11 P-02')",2353
"('780020', 'CROKE TWP')",49
"('510020', 'CAMERON TWP')",69
"('620030', 'ARDEN HILLS P-3')",2046
"('21920', 'HAM LAKE P-4A')",1801
"('690115', 'CLINTON TWP.')",575
"('410010', 'ARCO')",57
"('621690', 'VADNAIS HEIGHTS P-4')",2178
"('200045', 'HAYFIELD TWP.')",291
"('191030', 'APPLE VALLEY P-03')",1639
"('70205', 'MAPLETON TWP')",189
"('790035', 'GREENFIELD TWP.')",876
"('110165', 'MCKINLEY TWP')",64
"('272470', 'PLYMOUTH W-3 P-15')",1868
"('560240', 'HENNING TWP')",241
"('700130', 'SHAKOPEE P-4')",2319
"('810020', 'ELYSIAN')",0
"('690976', 'UNORG. PRCT. 20')",0
"('100045', 'CHASKA W-2')",4387
"('270575', 'CRYSTAL W-3 P-02')",1806
"('660040', 'FARIBAULT P-4')",2922
"('192310', 'GREENVALE TWP')",547
"('560290', 'NEW YORK MILLS')",650
"('770120', 'LITTLE SAUK TWP')",457
"('450095', 'FOLDAHL TWP.')",44
"('820205', 'MAHTOMEDI P-2')",3027
"('180275', 'ST MATHIAS TWP')",370
"('850095', 'RICHMOND TWP')",437
"('450295', 'WHITEFORD TWP.')",33
"('820385', 'WOODBURY P-03')",1575
"('320100', 'MIDDLETOWN TWP.')",124
"('690979', 'UNORG. PRCT. 10')",4
"('271950', 'MINNEAPOLIS W-12 P-10')",1976
"('460165', 'RUTLAND TWP.')",267
"('850060', 'LEWISTON')",843
"('140035', 'CROMWELL TWP')",237
"('300050', 'NORTH BRANCH TWP')",1173
"('271450', 'MINNEAPOLIS W-2 P-09')",1050
"('150005', 'BAGLEY CITY')",609
"('820255', 'OAKDALE P-7')",3339
"('23115', 'SPRING LAKE PARK P-3')",1689
"('680105', 'MICKINOCK TOWNSHIP')",156
"('310244', 'GRAVE LAKE PREC')",113
"('490185', 'PULASKI TOWNSHIP')",179
"('450220', 'SPRUCE VALLEY TWP.')",154
"('870165', 'WOOD LAKE TWP')",142
"('860030', 'BUFFALO P-3')",2104
"('400130', 'WATERVILLE')",1041
"('271460', 'MINNEAPOLIS W-3 P-01')",3471
"('600045', 'BYGLAND TWP.')",174
"('220140', 'VERONA TWP.')",245
"('340180', 'WILLMAR W-1 P-2')",590
"('770160', 'STAPLES')",1013
"('80140', 'SLEEPY EYE W-2')",1069
"('140165', 'MOORHEAD CITY W-2 P-3')",1555
"('310265', 'MOOSE PARK TWP')",35
"('690875', 'PEQUAYWAN TWP')",122
"('460200', 'WAVERLY TWP.')",131
"('790155', 'WATOPA TWP.')",162
"('690090', 'CEDAR VALLEY TWP.')",120
"('560310', 'ORWELL TWP')",119
"('800070', 'ROCKWOOD TWP.')",239
"('490245', 'TWO RIVERS TOWNSHIP')",489
"('193020', 'LAKEVILLE P-12')",2228
"('560235', 'HENNING')",453
"('600140', 'EAST GRAND FORKS W-4')",910
"('40210', 'SHOOKS TWP')",101
"('690580', 'KINNEY/GREAT SCOTT TWP P-2')",82
"('230100', 'LANESBORO')",523
"('850050', 'HILLSDALE TWP')",335
"('21415', 'COON RAPIDS W-5 P-3')",1191
"('540055', 'HALSTAD')",281
"('840020', 'BRADFORD TWP.')",49
"('140260', 'ULEN CITY')",286
"('271817', 'MINNEAPOLIS W-10 P-03B')",0
"('560135', 'EFFINGTON TWP')",146
"('560075', 'CORLISS TWP')",358
"('110140', 'LAKE SHORE')",786
"('300010', 'BRADFORD TWP')",2145
"('600050', 'CHESTER TWP.')",52
"('150140', 'LONG LOST LAKE TWP')",40
"('310110', 'EFFIE')",50
"('840130', 'ROBERTS TWP.')",56
"('660030', 'FARIBAULT P-2')",2417
"('290097', 'LAKEPORT TWP. P-2')",39
"('40005', 'ALASKA TWP')",128
"('193060', 'LAKEVILLE P-16')",3232
"('610035', 'FARWELL')",28
"('730115', 'HOLDING TWP')",754
"('490090', 'HARDING')",52
"('530135', 'WESTSIDE TWP.')",117
"('180042', 'BRAINERD W-3 P-3')",6
"('70106', 'MANKATO W-05 P-03')",875
"('590005', 'AETNA TWP.')",129
"('310015', 'ARDENHURST TWP')",110
"('470035', 'DANIELSON TWP.')",179
"('621310', 'ST. PAUL W-6 P-03')",1502
"('250210', 'ZUMBROTA P-1')",923
"('150130', 'WINSOR TWP')",65
"('420155', 'SODUS TWP')",201
"('271425', 'MINNEAPOLIS W-2 P-04')",1318
"('40190', 'QUIRING TWP')",37
"('720065', 'HENDERSON')",543
"('870160', 'WOOD LAKE')",235
"('180265', 'ROSS LAKE TWP')",139
"('590075', 'PIPESTONE PRECINCT 1')",980
"('420005', 'AMIRET TWP')",126
"('690305', 'DULUTH P-31')",1170
"('640070', 'LUCAN')",117
"('110320', 'WOODROW TWP')",535
"('30215', 'TOAD LAKE TWP')",293
"('460115', 'GRANADA')",171
"('550085', 'ORONOCO TWP.')",1494
"('272755', 'SPRING PARK P-01')",1247
"('650060', 'DANUBE')",255
"('470150', 'WATKINS')",480
"('590050', 'HATFIELD')",24
"('40205', 'ROOSEVELT TWP')",147
"('290155', 'WHITE OAK TWP.')",297
"('270990', 'GOLDEN VALLEY P-2')",2374
"('510010', 'BELFAST TWP')",122
"('21510', 'EAST BETHEL P-2')",2376
"('820090', 'COTTAGE GROVE P-11')",2270
"('270125', 'BLOOMINGTON W-4 P-04')",1704
"('770095', 'HEWITT')",135
"('380130', 'UNORG TERR NO 2 PREC 4')",280
"('270400', 'BROOKLYN PARK W-W P-2')",1331
"('23005', 'SAINT FRANCIS P-1')",2345
"('660090', 'NORTHFIELD W-2 P-1')",1551
"('271920', 'MINNEAPOLIS W-12 P-04')",1295
"('710122', 'BIG LAKE TWP P4')",1107
"('271690', 'MINNEAPOLIS W-7 P-10')",775
"('271995', 'MINNEAPOLIS W-13 P-08')",2046
"('272900', 'TONKA BAY P-01')",1091
"('272585', 'RICHFIELD W-1 P-05')",2480
"('272485', 'PLYMOUTH W-4 P-18')",2189
"('200040', 'HAYFIELD')",689
"('520125', 'ST PETER W-1 P-2')",1818
"('90070', 'CORONA UNORG')",75
"('680160', 'ROSS TOWNSHIP')",224
"('460180', 'TENHASSEN TWP.')",158
"('150050', 'GREENWOOD TWP')",49
"('260100', 'ROSEVILLE TWP')",80
"('530155', 'WORTHINGTON W-1 P-2')",383
"('800065', 'RED EYE TWP.')",294
"('320025', 'DELAFIELD TWP.')",154
"('210055', 'CARLOS TWP.')",1543
"('270760', 'EDEN PRAIRIE P-15')",2119
"('40155', 'MINNIE TWP')",18
"('740115', 'OWATONNA W-4 P-1')",1513
"('100020', 'CHANHASSEN P-1A')",1982
"('40230', 'STEENERSON TWP')",21
"('690565', 'GNESEN TWP.')",1228
"('660142', 'WEBSTER TWP. P-2')",665
